Time, Acceleration, Velocity, Position
11859, 0.43154223706592, 95.35855604570695, 71469.38648172562534
11860, 0.43140871964546, 95.40169691767149, 71478.92665141739417
11861, 0.43127310235332, 95.44482422790682, 71488.47113384018303
11862, 0.43113748506119, 95.48793797641294, 71498.01992763782619
11863, 0.43100186776905, 95.53103816318985, 71507.57303145414335
11864, 0.43086625047691, 95.57412478823754, 71517.13044393296877
11865, 0.43073063318478, 95.61719785155601, 71526.69216371812217
11866, 0.43059501589264, 95.66025735314528, 71536.25818945343781
11867, 0.43045939860050, 95.70330329300533, 71545.82851978273538
11868, 0.43032378130836, 95.74633567113617, 71555.40315334984916
11869, 0.43018816401623, 95.78935448753779, 71564.98208879859885
11870, 0.43005254672409, 95.83235974221020, 71574.56532477281871
11871, 0.42991483616142, 95.87535122582635, 71584.15285989540280
11872, 0.42977712559874, 95.91832893838622, 71593.74469278924516
11873, 0.42963941503607, 95.96129287988983, 71603.34082207723986
11874, 0.42950170447340, 96.00424305033717, 71612.94124638226640
11875, 0.42936399391072, 96.04717944972823, 71622.54596432723338
11876, 0.42922628334805, 96.09010207806304, 71632.15497453503485
11877, 0.42908857278538, 96.13301093534157, 71641.76827562856488
11878, 0.42895086222271, 96.17590602156385, 71651.38586623071751
11879, 0.42881315166003, 96.21878733672985, 71661.00774496438680
11880, 0.42867544109736, 96.26165488083959, 71670.63391045246681
11881, 0.42853564396718, 96.30450844523631, 71680.26436129698413
11882, 0.42839584683700, 96.34734802992001, 71689.89909609997994
11883, 0.42825604970682, 96.39017363489070, 71699.53811346346629
11884, 0.42811625257664, 96.43298526014837, 71709.18141198948433
11885, 0.42797645544646, 96.47578290569302, 71718.82899028006068
11886, 0.42783665831627, 96.51856657152464, 71728.48084693720739
11887, 0.42769686118609, 96.56133625764325, 71738.13698056296562
11888, 0.42755706405591, 96.60409196404883, 71747.79738975937653
11889, 0.42741726692573, 96.64683369074140, 71757.46207312845218
11890, 0.42727746979555, 96.68956143772095, 71767.13102927221917
11891, 0.42713559290245, 96.73227499701120, 71776.80425677192397
11892, 0.42699371600936, 96.77497436861213, 71786.48175420878397
11893, 0.42685183911627, 96.81765955252376, 71796.16352016403107
11894, 0.42670996222317, 96.86033054874608, 71805.84955321891175
11895, 0.42656808533007, 96.90298735727909, 71815.53985195464338
11896, 0.42642620843698, 96.94562997812278, 71825.23441495245788
11897, 0.42628433154388, 96.98825841127717, 71834.93324079358717
11898, 0.42614245465079, 97.03087265674225, 71844.63632805926318
11899, 0.42600057775769, 97.07347271451802, 71854.34367533071782
11900, 0.42585870086460, 97.11605858460447, 71864.05528118918301
11901, 0.42571475111441, 97.15863005971592, 71873.77114419515419
11902, 0.42557080136423, 97.20118713985234, 71883.49126290914137
11903, 0.42542685161404, 97.24372982501374, 71893.21563589163998
11904, 0.42528290186385, 97.28625811520013, 71902.94426170316001
11905, 0.42513895211366, 97.32877201041150, 71912.67713890419691
